"ID","Response"
"ITA000044711618",0
"ITA000044711623",0
"ITA000046312071",1
"ITA000046412107",1
"ITA000046412111",1
"ITA000046412122",0
"ITA000047312369",1
"ITA000047312373",1
"ITA000047612422",0
"ITA000048712752",1
"ITA000049612953",0
"ITA000051213414",1
"ITA000051213438",1
"ITA000051513525",1
"ITA000051513569",1
"ITA000052513812",1
"ITA000052513821",1
"ITA000052813873",0
"ITA000053614098",1
"ITA000054714409",0
"ITA000054714411",1
"ITA000054714426",1
"ITA000055814708",1
"ITA000055814709",1
"ITA000055914725",1
"ITA000060615932",1
"ITA000061316073",1
"ITA000061816209",1
"ITA000062516375",0
"ITA000062516386",1
"ITA000064116799",0
"ITA000064116811",1
"ITA000065117108",0
"ITA000065717275",1
"ITA000066417484",0
"ITA000067017636",0
"ITA000067617767",0
"ITA000067617774",1
"ITA000069118179",1
"ITA000069118190",1
"ITA000069118200",0
"ITA000069218211",0
"ITA000069218218",1
"ITA000069418259",0
"ITA000070118414",1
"ITA000070318479",1
"ITA000070318480",1
"ITA000071418672",1
"ITA000071418675",0
"ITA000071418688",1
"ITA000071818778",1
"ITA000071818781",1
"ITA000072518999",0
"ITA000072819063",1
"ITA000072819066",0
"ITA000072819077",1
"ITA000072919089",0
"ITA000073519228",0
"ITA000073819283",1
"ITA000074519473",1
"ITA000075519736",0
"ITA000075519760",1
"ITA000076119930",0
"ITA000076119931",1
"ITA000076119937",1
"ITA000076420010",1
"ITA000076420016",1
"ITA000077120179",1
"ITA000078120386",1
"ITA000078120392",0
"ITA000078520529",0
"ITA000078520545",0
"ITA000078720589",0
"ITA000078720610",1
"ITA000079220705",1
"ITA000079220712",1
"ITA000079320741",1
"ITA000079420753",0
"ITA000080020919",1
"ITA000081121231",0
"ITA000082021453",0
"ITA000082521616",0
"ITA000083021773",1
"ITA000083221814",1
"ITA000085022287",0
"ITA000086622785",1
"ITA000086622786",1
"ITA000086622791",1
"ITA000087322932",1
"ITA000087322940",1
"ITA000090323771",0
"ITA000090323783",1
"ITA000090323785",1
"ITA000090523821",0
"ITA000090523846",1
"ITA000091123975",1
"ITA000091924211",1
"ITA000092324314",1
"ITA000092324317",1
"ITA000092524354",0
"ITA000092724371",0
"ITA000092724376",0
"ITA000092824394",1
"ITA000092824402",1
"ITA000092924410",1
"ITA000092924421",1
"ITA000093824658",0
"ITA000094224751",0
"ITA000095325019",0
"ITA000095325031",0
"ITA000095825137",1
"ITA000095825146",0
"ITA000096025204",1
"ITA000096025213",1
"ITA000097025488",1
"ITA000097025492",1
"ITA000097025494",0
"ITA000097325566",1
"ITA000097725674",1
"ITA000098025768",0
"ITA000100326372",1
"ITA000100426402",0
"ITA000100426418",0
"ITA000100626458",0
"ITA000101626648",0
"ITA000103327112",1
"ITA000103727206",1
"ITA000104327384",0
"ITA000106627876",0
"ITA000106627881",1
"ITA000106627884",1
"ITA000107428038",1
"ITA000107428050",0
"ITA000107628076",1
"ITA000107828160",0
"ITA000107828166",0
"ITA000108828473",0
"ITA000109128552",0
"ITA000109328611",1
"ITA000109328615",1
"ITA000109328619",0
"ITA000112129214",1
"ITA000112129223",1
"ITA000113029457",0
"ITA000113029458",1
"ITA000113329531",1
"ITA000116330208",0
"ITA000116330211",1
"ITA000116330221",0
"ITA000117530589",0
"JPN000000100004",1
"JPN000000100006",1
"JPN000000100020",1
"JPN000000100030",0
"JPN000000200037",0
"JPN000000200040",1
"JPN000000200043",0
"JPN000000200062",1
"JPN000000300067",0
"JPN000000300091",1
"JPN000000400123",0
"JPN000000400125",1
"JPN000000400128",1
"JPN000000500145",0
"JPN000000500148",1
"JPN000000500159",1
"JPN000000500163",0
"JPN000000600178",1
"JPN000000600186",1
"JPN000000600188",0
"JPN000000600190",1
"JPN000000700204",0
"JPN000000700219",1
"JPN000000700236",0
"JPN000000800240",0
"JPN000000800246",0
"JPN000000800254",1
"JPN000000800262",1
"JPN000000900269",1
"JPN000000900279",0
"JPN000000900294",0
"JPN000000900296",0
"JPN000000900297",1
"JPN000001000326",0
"JPN000001100341",1
"JPN000001100344",1
"JPN000001100347",1
"JPN000001100351",1
"JPN000001100358",1
"JPN000001200384",1
"JPN000001200386",0
"JPN000001200395",0
"JPN000001200399",1
"JPN000001300423",1
"JPN000001300431",1
"JPN000001400442",0
"JPN000001400448",1
"JPN000001400450",1
"JPN000001400467",1
"JPN000001500477",0
"JPN000001500482",1
"JPN000001500487",1
"JPN000001500494",1
"JPN000001500501",0
"JPN000001600514",1
"JPN000001600523",1
"JPN000001600527",1
"JPN000001600537",1
"JPN000001700551",0
"JPN000001700559",1
"JPN000001700571",0
"JPN000001800575",1
"JPN000001800586",1
"JPN000001800595",1
"JPN000001800604",1
"JPN000001900631",0
"JPN000001900635",1
"JPN000001900639",0
"JPN000002000643",0
"JPN000002000644",1
"JPN000002000655",0
"JPN000002100678",1
"JPN000002100696",1
"JPN000002100703",1
"JPN000002100708",1
"JPN000002200724",0
"JPN000002200726",1
"JPN000002200737",1
"JPN000002200742",1
"JPN000002300746",1
"JPN000002300778",1
"JPN000002300779",1
"JPN000002400786",1
"JPN000002400791",1
"JPN000002400803",0
"JPN000002400805",0
"JPN000002500819",1
"JPN000002500833",1
"JPN000002500838",0
"JPN000002500844",0
"JPN000002600855",0
"JPN000002600868",1
"JPN000002700904",1
"JPN000002700909",1
"JPN000002700911",0
"JPN000002800921",1
"JPN000002800937",1
"JPN000002800940",0
"JPN000002900949",1
"JPN000002900950",1
"JPN000002900961",0
"JPN000003001011",1
"JPN000003101020",1
"JPN000003101029",1
"JPN000003101035",1
"JPN000003101037",1
"JPN000003101042",1
"JPN000003201059",0
"JPN000003201069",0
"JPN000003201070",1
"JPN000003201078",0
"JPN000003201081",1
"JPN000003301088",1
"JPN000003301117",0
"JPN000003301120",1
"JPN000003401122",1
"JPN000003401126",0
"JPN000003401134",1
"JPN000003401138",0
"JPN000003401144",1
"JPN000003501147",1
"JPN000003501166",1
"JPN000003501174",1
"JPN000003501177",1
"JPN000003501180",0
"JPN000003601182",1
"JPN000003601184",1
"JPN000003601209",1
"JPN000003701218",1
"JPN000003701225",1
"JPN000003701232",0
"JPN000003801250",1
"JPN000003801260",1
"JPN000003801271",1
"JPN000003901286",0
"JPN000003901290",1
"JPN000004001312",0
"JPN000004001319",0
"JPN000004001320",0
"JPN000004001326",1
"JPN000004001333",1
"JPN000004101360",0
"JPN000004101362",0
"JPN000004201379",0
"JPN000004201388",0
"JPN000004201404",1
"JPN000004201407",1
"JPN000004301417",0
"JPN000004301422",1
"JPN000004301437",1
"JPN000004301442",0
"JPN000004401448",0
"JPN000004401480",1
"JPN000004401481",0
"JPN000004501493",1
"JPN000004501502",0
"JPN000004501505",0
"JPN000004501506",1
"JPN000004601531",1
"JPN000004601532",1
"JPN000004701551",1
"JPN000004701554",1
"JPN000004701564",1
"JPN000004701568",1
"JPN000004801604",1
"JPN000004801612",1
"JPN000004901624",0
"JPN000004901630",0
"JPN000004901634",1
"JPN000004901637",1
"JPN000005001658",1
"JPN000005001659",0
"JPN000005001660",0
"JPN000005001662",0
"JPN000005101688",1
"JPN000005101698",1
"JPN000005101700",0
"JPN000005101703",1
"JPN000005101717",0
"JPN000005201729",1
"JPN000005201742",1
"JPN000005301770",0
"JPN000005301772",0
"JPN000005301786",1
"JPN000005401812",1
"JPN000005401816",1
"JPN000005501829",1
"JPN000005501840",1
"JPN000005501845",1
"JPN000005601861",1
"JPN000005701893",1
"JPN000005701907",1
"JPN000005701912",1
"JPN000005701916",1
"JPN000005801943",1
"JPN000005801950",1
"JPN000005801954",0
"JPN000006001994",0
"JPN000006002004",1
"JPN000006002018",0
"JPN000006102023",1
"JPN000006102045",1
"JPN000006202055",1
"JPN000006202060",1
"JPN000006202064",1
"JPN000006202082",0
"JPN000006302093",0
"JPN000006302096",0
"JPN000006402120",1
"JPN000006402134",1
"JPN000006502154",1
"JPN000006502157",1
"JPN000006502167",0
"JPN000006502173",0
"JPN000006602183",0
"JPN000006602193",1
"JPN000006702219",1
"JPN000006702223",1
"JPN000006702228",1
"JPN000006702242",1
"JPN000006802251",1
"JPN000006802274",0
"JPN000006902279",0
"JPN000006902285",1
"JPN000006902297",1
"JPN000006902301",1
"JPN000007002320",1
"JPN000007002325",0
"JPN000007102338",1
"JPN000007102359",1
"JPN000007102362",1
"JPN000007202383",1
"JPN000007302408",0
"JPN000007402445",1
"JPN000007402446",1
"JPN000007402457",0
"JPN000007402465",0
"JPN000007602504",1
"JPN000007602516",1
"JPN000007602538",0
"JPN000007702560",1
"JPN000007702568",0
"JPN000007702571",1
"JPN000007802602",0
"JPN000007802604",1
"JPN000007802606",1
"JPN000007802608",1
"JPN000007902619",1
"JPN000008002659",1
"JPN000008002660",0
"JPN000008002663",1
"JPN000008102681",0
"JPN000008102688",1
"JPN000008102697",1
"JPN000008202727",0
"JPN000008202730",1
"JPN000008202735",1
"JPN000008202744",1
"JPN000008302751",0
"JPN000008302752",0
"JPN000008302755",0
"JPN000008302762",1
"JPN000008302765",0
"JPN000008402781",1
"JPN000008402789",1
"JPN000008402806",0
"JPN000008502825",1
"JPN000008502840",1
"JPN000008502842",0
"JPN000008602856",0
"JPN000008602861",1
"JPN000008702889",0
"JPN000008802909",1
"JPN000008802924",0
"JPN000008802940",1
"JPN000008902945",1
"JPN000008902961",1
"JPN000008902971",1
"JPN000009002986",1
"JPN000009002991",1
"JPN000009002997",1
"JPN000009002998",1
"JPN000009103014",1
"JPN000009103015",1
"JPN000009103016",1
"JPN000009103033",1
"JPN000009103034",1
"JPN000009103041",0
"JPN000009303055",0
"JPN000009403090",0
"JPN000009403107",1
"JPN000009403109",1
"JPN000009503122",1
"JPN000009503138",1
"JPN000009503140",1
"JPN000009503147",0
"JPN000009603159",0
"JPN000009603168",1
"JPN000009703183",1
"JPN000009703202",1
"JPN000009703206",1
"JPN000009803220",1
"JPN000009803230",1
"JPN000009803235",0
"JPN000009803240",1
"JPN000009903265",1
"JPN000009903269",1
"JPN000010003288",0
"JPN000010003291",0
"JPN000010003298",1
"JPN000010003308",0
"JPN000010103333",0
"JPN000010103336",0
"JPN000010203357",0
"JPN000010203360",1
"JPN000010203366",0
"JPN000010203376",0
"JPN000010303388",0
"JPN000010303403",0
"JPN000010403431",1
"JPN000010403435",1
"JPN000010503465",1
"JPN000010503471",0
"JPN000010503474",0
"JPN000010603493",0
"JPN000010603510",1
"JPN000010703517",0
"JPN000010703522",0
"JPN000010703526",0
"JPN000010703527",0
"JPN000010803546",0
"JPN000010803557",1
"JPN000010803558",1
"JPN000010803559",0
"JPN000010803573",1
"JPN000010903583",1
"JPN000010903596",1
"JPN000010903602",1
"JPN000010903604",1
"JPN000011003611",1
"JPN000011003621",0
"JPN000011003636",0
"JPN000011003643",1
"JPN000011103651",1
"JPN000011103652",0
"JPN000011103661",1
"JPN000011103676",0
"JPN000011203685",1
"JPN000011203689",0
"JPN000011203695",1
"JPN000011303712",0
"JPN000011303726",1
"JPN000011303727",0
"JPN000011403764",0
"JPN000011403770",1
"JPN000011503800",0
"JPN000011603818",1
"JPN000011603834",1
"JPN000011703856",0
"JPN000011703866",1
"JPN000011703868",1
"JPN000011703870",1
"JPN000011803883",0
"JPN000011803886",0
"JPN000011803904",1
"JPN000011803915",1
"JPN000011903920",1
"JPN000011903928",1
"JPN000011903938",1
"JPN000011903948",1
"JPN000012003954",0
"JPN000012003962",1
"JPN000012003969",0
"JPN000012003976",1
"JPN000012103989",1
"JPN000012103995",0
"JPN000012204036",0
"JPN000012304056",1
"JPN000012304057",1
"JPN000012304069",1
"JPN000012304077",1
"JPN000012404084",1
"JPN000012404089",1
"JPN000012404103",1
"JPN000012404110",1
"JPN000012404111",1
"JPN000012504126",0
"JPN000012504130",0
"JPN000012504142",1
"JPN000012504145",0
"JPN000012604167",1
"JPN000012604173",0
"JPN000012704189",1
"JPN000012704195",0
"JPN000012704201",1
"JPN000012704206",1
"JPN000012804233",0
"JPN000012804238",0
"JPN000012804239",1
"JPN000013004276",1
"JPN000013004294",1
"JPN000013104311",1
"JPN000013104314",0
"JPN000013104319",1
"JPN000013104322",1
"JPN000013104328",1
"JPN000013104329",1
"JPN000013204340",1
"JPN000013204351",1
"JPN000013304376",1
"JPN000013304396",1
"JPN000013404407",0
"JPN000013404408",0
"JPN000013404412",0
"JPN000013404413",1
"JPN000013404414",0
"JPN000013404424",1
"JPN000013504441",0
"JPN000013504442",1
"JPN000013604469",0
"JPN000013604473",1
"JPN000013604484",1
"JPN000013604498",1
"JPN000013604502",1
"JPN000013704508",1
"JPN000013704515",0
"JPN000013704527",1
"JPN000013704537",1
"JPN000013804542",1
"JPN000013804548",1
"JPN000013804552",1
"JPN000013804570",1
"JPN000013904582",1
"JPN000013904583",1
"JPN000014004607",1
"JPN000014004613",1
"JPN000014004616",1
"JPN000014004633",1
"JPN000014004634",1
"JPN000014104655",1
"JPN000014104660",1
"JPN000014104663",1
"JPN000014104668",0
"JPN000014204679",0
"JPN000014204693",0
"JPN000014304717",1
"JPN000014304720",1
"JPN000014304724",1
"JPN000014304732",1
"JPN000014304733",1
"JPN000014404770",1
"JPN000014404774",0
"JPN000014404775",1
"JPN000014504796",1
"JPN000014704851",0
"JPN000014804890",0
"JPN000014804899",0
"JPN000014804900",1
"JPN000014804905",0
"JPN000014904935",1
"JPN000014904938",1
"JPN000014904948",1
"JPN000015004957",1
"JPN000015004963",1
"JPN000015104985",1
"JPN000015104992",0
"JPN000015105000",1
"JPN000015105005",1
"JPN000015205031",1
"JPN000015205033",1
"JPN000015305060",1
"JPN000015305064",1
"JPN000015305078",1
"JPN000015305083",1
"JPN000015405089",0
"JPN000015405090",0
"JPN000015405096",1
"JPN000015505144",1
"JPN000015505148",1
"JPN000015605160",1
"JPN000015605163",1
"JPN000015605186",0
"JPN000015605187",1
"JPN000015705212",0
"JPN000015805227",0
"JPN000015805234",1
"JPN000015905264",0
"JPN000015905275",1
"JPN000015905289",1
"JPN000016005303",1
"JPN000016005313",1
"JPN000016005316",1
"JPN000016005318",1
"JPN000016205362",0
"JPN000016205363",1
"JPN000016205373",1
"JPN000016205380",0
"JPN000016205393",0
"JPN000016405429",0
"JPN000016405435",0
"JPN000016405448",1
"JPN000016405450",0
"JPN000016405451",1
"JPN000016505466",1
"JPN000016505472",1
"JPN000016505473",1
"JPN000016505477",0
"JPN000016505492",1
"JPN000016605500",0
"JPN000016605505",1
"JPN000016605521",1
"JPN000016705543",1
"JPN000016705552",1
"JPN000016705563",0
"JPN000016805577",1
"JPN000016805592",1
"JPN000016805593",1
"JPN000016805594",1
"JPN000016905613",1
"JPN000016905621",1
"JPN000016905622",1
"JPN000016905632",1
"JPN000016905634",1
"JPN000017005638",1
"JPN000017005643",1
"JPN000017005649",1
"JPN000017005658",0
"JPN000017105669",1
"JPN000017105681",0
"JPN000017105690",0
"JPN000017105693",1
"JPN000017205697",1
"JPN000017205698",0
"JPN000017205710",0
"JPN000017205715",0
"JPN000017305728",1
"JPN000017305729",1
"JPN000017305734",0
"JPN000017405764",1
"JPN000017405767",0
"JPN000017605840",0
"JPN000017605856",0
"JPN000017705866",0
"JPN000017705867",0
"JPN000017705880",1
"JPN000017705898",1
"JPN000017805906",0
"JPN000017905937",0
"JPN000017905949",1
"JPN000017905958",1
"JPN000018005973",0
"JPN000018005978",1
"JPN000018005989",0
"JPN000018005996",0
"JPN000018005999",0
"JPN000018106008",0
"JPN000018206025",0
"JPN000018206041",1
"JPN000018206042",0
"JPN000018206045",1
"JPN000018306054",1
"JPN000018306055",1
"JPN000018306073",1
"JPN000018406093",1
"JPN000018406101",1
"JPN000018406112",1
"JPN000018506125",1
"JPN000018506135",1
"JPN000018506137",1
"JPN000018506138",0
"JPN000018606150",1
"JPN000018606151",1
"JPN000018606156",1
"JPN000018606165",1
"JPN000018606170",0
"JPN000018606171",0
"JPN000018806221",1
"JPN000018806227",0
"JPN000018806233",1
"JPN000018906254",1
"JPN000018906281",1
"JPN000019006296",0
"JPN000019006303",1
"JPN000019006316",1
"KOR000000100013",1
"KOR000000100030",1
"KOR000000200060",1
"KOR000000300075",1
"KOR000000300088",1
"KOR000000300091",1
"KOR000000300097",1
"KOR000000400103",0
"KOR000000400107",0
"KOR000000600179",1
"KOR000000600182",1
"KOR000000700229",1
"KOR000001000307",0
"KOR000001000320",1
"KOR000001100356",1
"KOR000001100364",0
"KOR000001200369",1
"KOR000001200397",1
"KOR000001300400",0
"KOR000001300426",1
"KOR000001400459",1
"KOR000001500495",1
"KOR000001600520",1
"KOR000001600529",0
"KOR000001700536",1
"KOR000001700568",1
"KOR000001900619",1
"KOR000002000638",1
"KOR000002000651",1
"KOR000002000654",1
"KOR000002100672",1
"KOR000002100677",1
"KOR000002100685",1
"KOR000002200727",1
"KOR000002300744",1
"KOR000002300752",1
"KOR000002400788",1
"KOR000002400795",1
"KOR000002500819",1
"KOR000002600862",1
"KOR000002700892",1
"KOR000002800940",1
"KOR000002900976",1
"KOR000003000983",1
"KOR000003000986",1
"KOR000003001011",1
"KOR000003101027",1
"KOR000003101049",1
"KOR000003201067",1
"KOR000003201076",0
"KOR000003201084",1
"KOR000003301104",0
"KOR000003401145",0
"KOR000003501164",1
"KOR000003501167",1
"KOR000003601214",0
"KOR000003701223",0
"KOR000003701243",1
"KOR000003801256",0
"KOR000003801258",1
"KOR000003801275",1
"KOR000004001331",1
"KOR000004101360",1
"KOR000004101371",0
"KOR000004101381",0
"KOR000004201402",1
"KOR000004301426",1
"KOR000004301438",0
"KOR000004401480",0
"KOR000004501490",1
"KOR000004601525",1
"KOR000004601532",1
"KOR000004701548",1
"KOR000004701551",1
"KOR000004801579",1
"KOR000004801588",1
"KOR000004801596",1
"KOR000004901619",1
"KOR000005001641",0
"KOR000005001645",0
"KOR000005001662",1
"KOR000005201719",1
"KOR000005201721",0
"KOR000005301755",1
"KOR000005301771",1
"KOR000005401781",0
"KOR000005401787",1
"KOR000005501823",1
"KOR000005501837",1
"KOR000005501840",1
"KOR000005601849",1
"KOR000005601858",1
"KOR000005801917",1
"KOR000006001938",1
"KOR000006001945",1
"KOR000006101977",1
"KOR000006101981",0
"KOR000006202016",1
"KOR000006302028",1
"KOR000006302041",1
"KOR000006302048",1
"KOR000006402059",1
"KOR000006402069",1
"KOR000006502080",0
"KOR000006502097",1
"KOR000006602115",1
"KOR000006602122",1
"KOR000006702133",1
"KOR000006902209",1
"KOR000007002235",1
"KOR000007102273",0
"KOR000007202300",1
"KOR000007202305",1
"KOR000007202328",1
"KOR000007302332",1
"KOR000007302347",1
"KOR000007302355",0
"KOR000007302356",0
"KOR000007402375",1
"KOR000007402377",1
"KOR000007502416",1
"KOR000007602434",1
"KOR000007702455",1
"KOR000007702458",0
"KOR000007802501",1
"KOR000007802506",1
"KOR000007902520",1
"KOR000007902541",1
"KOR000008002555",1
"KOR000008102588",1
"KOR000008102593",0
"KOR000008102602",1
"KOR000008202642",1
"KOR000008202649",1
"KOR000008302662",1
"KOR000008302665",1
"KOR000008302670",1
"KOR000008402680",1
"KOR000008402700",1
"KOR000008502738",1
"KOR000008602760",1
"KOR000008802825",0
"KOR000008902848",1
"KOR000008902857",1
"KOR000009002873",1
"KOR000009002877",0
"KOR000009102893",1
"KOR000009202923",0
"KOR000009302974",1
"KOR000009402991",1
"KOR000009403005",1
"KOR000009403017",1
"KOR000009503025",1
"KOR000009603077",1
"KOR000009703104",1
"KOR000009703106",0
"KOR000009803133",1
"KOR000009903165",1
"KOR000009903169",1
"KOR000010003214",0
"KOR000010103220",1
"KOR000010103223",1
"KOR000010103250",0
"KOR000010203267",0
"KOR000010303295",1
"KOR000010403341",0
"KOR000010503371",1
"KOR000010603396",0
"KOR000010603413",1
"KOR000010603420",1
"KOR000010703423",1
"KOR000010703446",1
"KOR000010803461",0
"KOR000010803463",0
"KOR000010803474",1
"KOR000010903498",1
"KOR000010903505",1
"KOR000011003512",0
"KOR000011003514",1
"KOR000011003534",0
"KOR000011003541",1
"KOR000011103545",1
"KOR000011103569",1
"KOR000011203581",1
"KOR000011203593",1
"KOR000011303630",0
"KOR000011403657",1
"KOR000011503687",1
"KOR000011603732",1
"KOR000011603740",1
"KOR000011703754",1
"KOR000011703768",1
"KOR000011803792",0
"KOR000012003841",1
"KOR000012003849",1
"KOR000012003862",1
"KOR000012103872",0
"KOR000012103876",1
"KOR000012203930",1
"KOR000012203932",1
"KOR000012303947",1
"KOR000012303959",0
"KOR000012303972",0
"KOR000012403980",1
"KOR000012403990",0
"KOR000012504010",0
"KOR000012704075",1
"KOR000012704083",1
"KOR000012704096",1
"KOR000012804109",1
"KOR000012804139",1
"KOR000012804141",1
"KOR000012904142",0
"KOR000012904147",1
"KOR000013104190",1
"KOR000013104205",0
"KOR000013104210",0
"KOR000013204217",1
"KOR000013204242",0
"KOR000013304276",1
"KOR000013404287",1
"KOR000013404308",1
"KOR000013504329",1
"KOR000013604354",1
"KOR000013604368",1
"KOR000013604370",1
"KOR000013704399",1
"KOR000013704407",1
"KOR000013704419",1
"KOR000013804423",0
"KOR000013904464",1
"KOR000013904466",1
"KOR000013904484",0
"KOR000014004496",1
"KOR000014004497",0
"KOR000014104531",1
"KOR000014104546",1
"KOR000014104548",1
"KOR000014204562",1
"KOR000014204566",0
"KOR000014204574",1
"KOR000014304598",1
"KOR000014404638",0
"KOR000014604691",0
"KOR000014604702",1
"KOR000014604710",1
"KOR000014804761",0
"KOR000014804762",1
"KOR000014904800",0
"KOR000015004828",1
"KOR000015104853",1
"KOR000015304936",1
"KOR000015404955",1
"KOR000015404977",1
"KOR000015504989",1
"KOR000015504999",1
"KOR000015605016",0
"KOR000015605023",0
"MAC000000100005",0
"MAC000000100026",1
"MAC000000100047",1
"MAC000000100056",0
"MAC000000100070",0
"MAC000000100083",1
"MAC000000100090",1
"MAC000000100100",0
"MAC000000100112",0
"MAC000000200145",0
"MAC000000200148",1
"MAC000000200149",1
"MAC000000200150",0
"MAC000000200162",1
"MAC000000300184",0
"MAC000000300194",1
"MAC000000300208",1
"MAC000000300210",1
"MAC000000300213",1
"MAC000000300217",1
"MAC000000400240",1
"MAC000000400242",1
"MAC000000400249",1
"MAC000000400257",1
"MAC000000400278",1
"MAC000000400294",1
"MAC000000400299",1
"MAC000000400303",1
"MAC000000400315",1
"MAC000000500333",1
"MAC000000500350",1
"MAC000000500362",1
"MAC000000500367",1
"MAC000000500397",1
"MAC000000500398",1
"MAC000000500402",1
"MAC000000600406",1
"MAC000000600424",0
"MAC000000600442",1
"MAC000000600443",0
"MAC000000700486",1
"MAC000000700502",1
"MAC000000700514",1
"MAC000000700515",0
"MAC000000700542",0
"MAC000000700568",0
"MAC000000700596",1
"MAC000000700601",1
"MAC000000800615",1
"MAC000000800630",1
"MAC000000800637",1
"MAC000000800649",1
"MAC000000800651",0
"MAC000000800674",1
"MAC000000800683",1
"MAC000000800698",1
"MAC000000800704",1
"MAC000000800706",0
"MAC000000800725",1
"MAC000000900753",0
"MAC000000900768",1
"MAC000000900771",0
"MAC000000900772",1
"MAC000000900780",1
"MAC000000900830",1
"MAC000000900879",1
"MAC000000900880",0
"MAC000001000938",0
"MAC000001000957",0
"MAC000001000983",0
"MAC000001001002",1
"MAC000001001011",1
"MAC000001001022",1
"MAC000001001031",0
"MAC000001101051",1
"MAC000001101056",1
"MAC000001101074",0
"MAC000001101107",0
"MAC000001101127",0
"MAC000001101129",1
"MAC000001201136",0
"MAC000001201142",1
"MAC000001201177",1
"MAC000001201185",1
"MAC000001201196",0
"MAC000001201221",1
"MAC000001201231",1
"MAC000001201251",0
"MAC000001301271",0
"MAC000001301276",0
"MAC000001301283",0
"MAC000001301295",1
"MAC000001301300",0
"MAC000001301303",0
"MAC000001301329",0
"MAC000001301334",0
"MAC000001401357",1
"MAC000001401359",1
"MAC000001401378",0
"MAC000001401395",0
"MAC000001401445",1
"MAC000001401475",0
"MAC000001401485",1
"MAC000001501519",1
"MAC000001501522",1
"MAC000001501528",1
"MAC000001501534",1
"MAC000001501545",1
"MAC000001501547",0
"MAC000001501549",1
"MAC000001501559",1
"MAC000001501587",1
"MAC000001501590",1
"MAC000001501592",1
"MAC000001501601",0
"MAC000001501626",1
"MAC000001501639",1
"MAC000001601689",1
"MAC000001601700",1
"MAC000001601711",0
"MAC000001601719",1
"MAC000001601735",1
"MAC000001601767",1
"MAC000001601815",1
"MAC000001601828",1
"MAC000001601871",1
"MAC000001701898",1
"MAC000001701919",1
"MAC000001701921",1
"MAC000001701926",0
"MAC000001701928",1
"MAC000001701950",1
"MAC000001801957",1
"MAC000001801989",1
"MAC000001802001",1
"MAC000001802006",1
"MAC000001802015",1
"MAC000001802035",1
"MAC000001802049",1
"MAC000001802079",1
"MAC000001802090",0
"MAC000001902163",1
"MAC000001902169",0
"MAC000001902176",1
"MAC000001902181",0
"MAC000001902195",1
"MAC000002002262",1
"MAC000002002284",1
"MAC000002002306",1
"MAC000002002308",1
"MAC000002002322",1
"MAC000002002327",1
"MAC000002002350",1
"MAC000002002354",1
"MAC000002002361",1
"MAC000002002365",1
"MAC000002102374",0
"MAC000002102387",1
"MAC000002102388",1
"MAC000002102392",0
"MAC000002102402",1
"MAC000002102403",1
"MAC000002102422",1
"MAC000002102425",1
"MAC000002202447",1
"MAC000002202459",1
"MAC000002202512",1
"MAC000002202545",1
"MAC000002202564",1
"MAC000002202590",1
"MAC000002202605",1
"MAC000002202614",1
"MAC000002202641",1
"MAC000002302665",1
"MAC000002302667",0
"MAC000002302676",1
"MAC000002402682",0
"MAC000002402692",1
"MAC000002402703",1
"MAC000002402721",1
"MAC000002402731",1
"MAC000002402767",0
"MAC000002502802",1
"MAC000002502845",0
"MAC000002502871",1
"MAC000002502878",1
"MAC000002502894",0
"MAC000002502908",0
"MAC000002502913",1
"MAC000002502918",0
"MAC000002502929",1
"MAC000002602985",0
"MAC000002603008",1
"MAC000002603010",0
"MAC000002603012",1
"MAC000002603016",1
"MAC000002603020",1
"MAC000002603057",1
"MAC000002703106",0
"MAC000002703135",1
"MAC000002703156",1
"MAC000002703160",1
"MAC000002703174",1
"MAC000002703177",1
"MAC000002703193",0
"MAC000002703221",0
"MAC000002703225",1
"MAC000002703235",1
"MAC000002703274",0
"MAC000002703276",1
"MAC000002703280",1
"MAC000002703287",1
"MAC000002703294",0
"MAC000002703318",0
"MAC000002703338",1
"MAC000002703348",1
"MAC000002703349",1
"MAC000002703353",1
"MAC000002803361",0
"MAC000002803363",0
"MAC000002803389",1
"MAC000002803391",1
"MAC000002803402",1
"MAC000002803409",1
"MAC000002803414",1
"MAC000002803424",1
"MAC000002803435",1
"MAC000002903454",1
"MAC000002903461",1
"MAC000002903464",1
"MAC000002903466",1
"MAC000003003486",0
"MAC000003103498",1
"MAC000003103514",1
"MAC000003103524",1
"MAC000003103551",1
"MAC000003103553",1
"MAC000003103557",1
"MAC000003103577",1
"MAC000003103582",1
"MAC000003103585",1
"MAC000003103600",1
"MAC000003103602",1
"MAC000003103605",1
"MAC000003103612",1
"MAC000003203673",1
"MAC000003203685",1
"MAC000003203740",1
"MAC000003203764",1
"MAC000003203813",1
"MAC000003203816",1
"MAC000003203823",1
"MAC000003203841",1
"MAC000003203842",1
"MAC000003303863",1
"MAC000003303877",1
"MAC000003403883",1
"MAC000003403888",0
"MAC000003503944",1
"MAC000003504033",1
"MAC000003504044",1
"MAC000003504131",0
"MAC000003504134",1
"MAC000003504139",1
"MAC000003504220",1
"MAC000003504231",0
"MAC000003704272",0
"MAC000003704302",0
"MAC000003704312",0
"MAC000003704313",0
"MAC000003704316",1
"MAC000003704317",0
"MAC000003704329",1
"MAC000003704333",0
"MAC000003804359",1
"MAC000003804364",1
"MAC000003804371",0
"MAC000003804376",1
"MAC000003804389",0
"MAC000003904420",1
